station_id,date,latitude,longitude,temperature,humidity
AWS_001,2023-05-29,14.65,121.05,29.9,68.8
AWS_001,2023-05-30,14.65,121.05,28.5,76.6
AWS_001,2023-05-31,14.65,121.05,30.3,83.7
AWS_001,2023-06-01,14.65,121.05,31.9,66.9
AWS_001,2023-06-02,14.65,121.05,29.3,75.6
AWS_001,2023-06-03,14.65,121.05,28.6,81.6
AWS_001,2023-06-04,14.65,121.05,31.5,71.9
AWS_001,2023-06-05,14.65,121.05,32.8,82.6
AWS_001,2023-06-06,14.65,121.05,28.6,85.9
AWS_001,2023-06-07,14.65,121.05,28.6,79.0
AWS_001,2023-06-08,14.65,121.05,32.6,71.0
AWS_001,2023-06-09,14.65,121.05,29.4,66.8
AWS_001,2023-06-10,14.65,121.05,31.2,74.6
AWS_001,2023-06-11,14.65,121.05,29.5,74.3
AWS_001,2023-06-12,14.65,121.05,29.9,66.8
AWS_001,2023-06-13,14.65,121.05,27.9,78.0
AWS_001,2023-06-14,14.65,121.05,30.4,70.8
AWS_001,2023-06-15,14.65,121.05,29.3,77.5
AWS_001,2023-06-16,14.65,121.05,26.6,72.7
AWS_001,2023-06-17,14.65,121.05,28.8,75.3
AWS_001,2023-06-18,14.65,121.05,29.6,71.4
AWS_001,2023-06-19,14.65,121.05,30.4,76.5
AWS_001,2023-06-20,14.65,121.05,29.6,67.0
AWS_001,2023-06-21,14.65,121.05,29.9,70.6
AWS_001,2023-06-22,14.65,121.05,29.4,70.1
AWS_001,2023-06-23,14.65,121.05,29.0,76.3
AWS_001,2023-06-24,14.65,121.05,29.3,68.2
AWS_001,2023-06-25,14.65,121.05,29.7,74.3
AWS_001,2023-06-26,14.65,121.05,29.9,64.4
AWS_001,2023-06-27,14.65,121.05,27.3,69.0
AWS_001,2023-06-28,14.65,121.05,28.6,59.4
AWS_001,2023-06-29,14.65,121.05,29.7,70.6
AWS_001,2023-06-30,14.65,121.05,30.4,66.2
AWS_001,2023-07-01,14.65,121.05,28.7,73.2
AWS_001,2023-07-02,14.65,121.05,29.4,69.6
AWS_001,2023-07-03,14.65,121.05,27.7,67.3
AWS_001,2023-07-04,14.65,121.05,26.7,71.5
AWS_001,2023-07-05,14.65,121.05,28.2,67.7
AWS_001,2023-07-06,14.65,121.05,28.9,68.7
AWS_001,2023-07-07,14.65,121.05,28.2,69.9
AWS_001,2023-07-08,14.65,121.05,29.3,67.7
AWS_001,2023-07-09,14.65,121.05,24.8,68.0
AWS_001,2023-07-10,14.65,121.05,25.9,76.6
AWS_001,2023-07-11,14.65,121.05,28.9,64.9
AWS_001,2023-07-12,14.65,121.05,25.6,62.3
AWS_001,2023-07-13,14.65,121.05,26.8,67.5
AWS_001,2023-07-14,14.65,121.05,24.1,63.1
AWS_001,2023-07-15,14.65,121.05,23.5,73.8
AWS_001,2023-07-16,14.65,121.05,26.3,67.7
AWS_001,2023-07-17,14.65,121.05,26.6,72.3
AWS_001,2023-07-18,14.65,121.05,27.9,69.2
AWS_001,2023-07-19,14.65,121.05,26.8,70.8
AWS_001,2023-07-20,14.65,121.05,28.4,80.9
AWS_001,2023-07-21,14.65,121.05,29.9,67.1
AWS_001,2023-07-22,14.65,121.05,27.4,63.2
AWS_001,2023-07-23,14.65,121.05,26.1,69.7
AWS_001,2023-07-24,14.65,121.05,25.2,60.4
AWS_001,2023-07-25,14.65,121.05,26.1,64.5
AWS_001,2023-07-26,14.65,121.05,25.3,47.8
AWS_001,2023-07-27,14.65,121.05,27.3,70.9
AWS_001,2023-07-28,14.65,121.05,25.2,61.4
AWS_001,2023-07-29,14.65,121.05,24.5,61.2
AWS_001,2023-07-30,14.65,121.05,23.9,64.6
AWS_001,2023-07-31,14.65,121.05,26.5,80.5
AWS_001,2023-08-01,14.65,121.05,25.8,66.5
AWS_001,2023-08-02,14.65,121.05,23.6,58.2
AWS_001,2023-08-03,14.65,121.05,24.7,73.7
AWS_001,2023-08-04,14.65,121.05,26.3,57.9
AWS_001,2023-08-05,14.65,121.05,28.4,61.1
AWS_001,2023-08-06,14.65,121.05,27.0,66.2
AWS_001,2023-08-07,14.65,121.05,27.7,58.7
AWS_001,2023-08-08,14.65,121.05,24.3,60.4
AWS_001,2023-08-09,14.65,121.05,26.5,61.2
AWS_001,2023-08-10,14.65,121.05,22.0,67.2
AWS_001,2023-08-11,14.65,121.05,25.7,59.8
AWS_001,2023-08-12,14.65,121.05,22.9,56.9
AWS_001,2023-08-13,14.65,121.05,23.8,56.9
AWS_001,2023-08-14,14.65,121.05,26.3,63.3
AWS_001,2023-08-15,14.65,121.05,26.1,66.1
AWS_001,2023-08-16,14.65,121.05,22.2,58.1
AWS_001,2023-08-17,14.65,121.05,25.2,65.6
AWS_001,2023-08-18,14.65,121.05,23.4,57.1
AWS_001,2023-08-19,14.65,121.05,26.2,57.7
AWS_001,2023-08-20,14.65,121.05,24.3,58.0
AWS_001,2023-08-21,14.65,121.05,20.7,57.8
AWS_001,2023-08-22,14.65,121.05,24.1,61.7
AWS_001,2023-08-23,14.65,121.05,24.3,57.2
AWS_001,2023-08-24,14.65,121.05,22.7,60.2
AWS_001,2023-08-25,14.65,121.05,25.0,58.5
AWS_001,2023-08-26,14.65,121.05,24.0,57.9
AWS_001,2023-08-27,14.65,121.05,23.2,53.6
AWS_001,2023-08-28,14.65,121.05,27.6,52.5
AWS_001,2023-08-29,14.65,121.05,21.8,48.2
AWS_001,2023-08-30,14.65,121.05,23.9,63.0
AWS_001,2023-08-31,14.65,121.05,23.1,64.2
AWS_001,2023-09-01,14.65,121.05,23.2,62.2
AWS_001,2023-09-02,14.65,121.05,25.8,49.8
AWS_001,2023-09-03,14.65,121.05,22.3,50.9
AWS_001,2023-09-04,14.65,121.05,23.7,60.4
AWS_001,2023-09-05,14.65,121.05,23.8,51.7
AWS_001,2023-09-06,14.65,121.05,22.3,50.9
AWS_001,2023-09-07,14.65,121.05,21.7,61.6
AWS_001,2023-09-08,14.65,121.05,22.3,53.7
AWS_001,2023-09-09,14.65,121.05,23.9,60.4
AWS_001,2023-09-10,14.65,121.05,20.7,65.6
AWS_001,2023-09-11,14.65,121.05,25.6,57.0
AWS_001,2023-09-12,14.65,121.05,25.9,54.3
AWS_001,2023-09-13,14.65,121.05,21.0,60.7
AWS_001,2023-09-14,14.65,121.05,22.2,50.0
AWS_001,2023-09-15,14.65,121.05,25.3,48.2
AWS_001,2023-09-16,14.65,121.05,23.7,52.9
AWS_001,2023-09-17,14.65,121.05,22.5,55.2
AWS_001,2023-09-18,14.65,121.05,24.6,56.1
AWS_001,2023-09-19,14.65,121.05,22.9,52.0
AWS_001,2023-09-20,14.65,121.05,23.5,54.3
AWS_001,2023-09-21,14.65,121.05,25.1,50.7
AWS_001,2023-09-22,14.65,121.05,23.1,64.3
AWS_001,2023-09-23,14.65,121.05,20.3,55.3
AWS_001,2023-09-24,14.65,121.05,24.2,50.9
AWS_001,2023-09-25,14.65,121.05,20.8,50.1
AWS_001,2023-09-26,14.65,121.05,23.8,52.6
AWS_001,2023-09-27,14.65,121.05,21.8,55.7
AWS_001,2023-09-28,14.65,121.05,21.8,52.7
AWS_001,2023-09-29,14.65,121.05,23.1,63.2
AWS_001,2023-09-30,14.65,121.05,25.1,60.8
AWS_001,2023-10-01,14.65,121.05,25.5,49.5
AWS_001,2023-10-02,14.65,121.05,23.7,62.4
AWS_001,2023-10-03,14.65,121.05,22.7,56.8
AWS_001,2023-10-04,14.65,121.05,26.3,52.3
AWS_001,2023-10-05,14.65,121.05,22.6,48.1
AWS_001,2023-10-06,14.65,121.05,21.9,62.9
AWS_001,2023-10-07,14.65,121.05,21.3,70.0
AWS_001,2023-10-08,14.65,121.05,22.1,47.8
AWS_001,2023-10-09,14.65,121.05,23.2,52.7
AWS_001,2023-10-10,14.65,121.05,23.5,56.6
AWS_001,2023-10-11,14.65,121.05,21.0,66.5
AWS_001,2023-10-12,14.65,121.05,23.4,52.5
AWS_001,2023-10-13,14.65,121.05,24.9,51.8
AWS_001,2023-10-14,14.65,121.05,24.2,51.9
AWS_001,2023-10-15,14.65,121.05,23.4,55.0
AWS_001,2023-10-16,14.65,121.05,24.0,60.0
AWS_001,2023-10-17,14.65,121.05,22.3,48.6
AWS_001,2023-10-18,14.65,121.05,22.1,58.6
AWS_001,2023-10-19,14.65,121.05,21.7,53.6
AWS_001,2023-10-20,14.65,121.05,23.9,59.9
AWS_001,2023-10-21,14.65,121.05,23.9,53.0
AWS_001,2023-10-22,14.65,121.05,25.1,58.1
AWS_001,2023-10-23,14.65,121.05,25.2,59.4
AWS_001,2023-10-24,14.65,121.05,21.6,44.2
AWS_001,2023-10-25,14.65,121.05,21.9,53.6
AWS_001,2023-10-26,14.65,121.05,25.4,59.6
AWS_001,2023-10-27,14.65,121.05,20.4,61.3
AWS_001,2023-10-28,14.65,121.05,23.2,59.5
AWS_001,2023-10-29,14.65,121.05,24.5,63.9
AWS_001,2023-10-30,14.65,121.05,27.6,50.2
AWS_001,2023-10-31,14.65,121.05,25.6,52.0
AWS_001,2023-11-01,14.65,121.05,23.9,58.2
AWS_001,2023-11-02,14.65,121.05,23.6,62.9
AWS_001,2023-11-03,14.65,121.05,24.4,67.1
AWS_001,2023-11-04,14.65,121.05,22.1,60.8
AWS_001,2023-11-05,14.65,121.05,24.5,61.4
AWS_001,2023-11-06,14.65,121.05,26.0,62.3
AWS_001,2023-11-07,14.65,121.05,28.0,59.4
AWS_001,2023-11-08,14.65,121.05,24.1,62.2
AWS_001,2023-11-09,14.65,121.05,24.9,58.0
AWS_001,2023-11-10,14.65,121.05,25.1,47.8
AWS_001,2023-11-11,14.65,121.05,24.0,61.7
AWS_001,2023-11-12,14.65,121.05,23.6,60.2
AWS_001,2023-11-13,14.65,121.05,24.9,53.5
AWS_001,2023-11-14,14.65,121.05,23.7,58.1
AWS_001,2023-11-15,14.65,121.05,21.7,62.5
AWS_001,2023-11-16,14.65,121.05,25.8,60.5
AWS_001,2023-11-17,14.65,121.05,22.7,67.5
AWS_001,2023-11-18,14.65,121.05,26.0,59.5
AWS_001,2023-11-19,14.65,121.05,25.6,62.2
AWS_001,2023-11-20,14.65,121.05,23.1,65.3
AWS_001,2023-11-21,14.65,121.05,26.5,58.0
AWS_001,2023-11-22,14.65,121.05,24.8,51.5
AWS_001,2023-11-23,14.65,121.05,26.8,58.8
AWS_001,2023-11-24,14.65,121.05,25.3,65.2
AWS_001,2023-11-25,14.65,121.05,24.8,56.8
AWS_001,2023-11-26,14.65,121.05,25.4,56.1
AWS_001,2023-11-27,14.65,121.05,25.0,55.0
AWS_001,2023-11-28,14.65,121.05,25.0,55.2
AWS_001,2023-11-29,14.65,121.05,24.1,56.8
AWS_001,2023-11-30,14.65,121.05,23.4,62.1
AWS_001,2023-12-01,14.65,121.05,22.3,59.7
AWS_001,2023-12-02,14.65,121.05,27.8,52.1
AWS_001,2023-12-03,14.65,121.05,25.3,66.0
AWS_001,2023-12-04,14.65,121.05,27.4,67.8
AWS_001,2023-12-05,14.65,121.05,28.0,72.8
AWS_001,2023-12-06,14.65,121.05,25.7,59.4
AWS_001,2023-12-07,14.65,121.05,25.2,60.7
AWS_001,2023-12-08,14.65,121.05,25.9,61.9
AWS_001,2023-12-09,14.65,121.05,29.2,73.6
AWS_001,2023-12-10,14.65,121.05,28.4,67.5
AWS_001,2023-12-11,14.65,121.05,27.1,59.2
AWS_001,2023-12-12,14.65,121.05,25.8,57.8
AWS_001,2023-12-13,14.65,121.05,27.0,61.6
AWS_001,2023-12-14,14.65,121.05,25.6,63.1
AWS_001,2023-12-15,14.65,121.05,27.6,65.5
AWS_001,2023-12-16,14.65,121.05,26.4,75.1
AWS_001,2023-12-17,14.65,121.05,27.6,62.8
AWS_001,2023-12-18,14.65,121.05,24.4,64.4
AWS_001,2023-12-19,14.65,121.05,27.6,75.7
AWS_001,2023-12-20,14.65,121.05,29.2,66.6
AWS_001,2023-12-21,14.65,121.05,27.1,70.7
AWS_001,2023-12-22,14.65,121.05,25.9,65.4
AWS_001,2023-12-23,14.65,121.05,28.2,67.4
AWS_001,2023-12-24,14.65,121.05,28.2,67.5
AWS_001,2023-12-25,14.65,121.05,26.2,79.9
AWS_001,2023-12-26,14.65,121.05,29.3,64.6
AWS_001,2023-12-27,14.65,121.05,31.6,73.6
AWS_001,2023-12-28,14.65,121.05,27.2,70.7
AWS_001,2023-12-29,14.65,121.05,25.8,68.7
AWS_001,2023-12-30,14.65,121.05,27.5,71.4
AWS_001,2023-12-31,14.65,121.05,28.9,75.4
AWS_001,2024-01-01,14.65,121.05,26.4,59.9
AWS_001,2024-01-02,14.65,121.05,27.6,76.3
AWS_001,2024-01-03,14.65,121.05,29.7,72.2
AWS_001,2024-01-04,14.65,121.05,29.2,76.5
AWS_001,2024-01-05,14.65,121.05,31.4,78.3
AWS_001,2024-01-06,14.65,121.05,28.7,76.0
AWS_001,2024-01-07,14.65,121.05,28.7,66.0
AWS_001,2024-01-08,14.65,121.05,28.8,69.0
AWS_001,2024-01-09,14.65,121.05,29.3,55.9
AWS_001,2024-01-10,14.65,121.05,27.8,82.3
AWS_001,2024-01-11,14.65,121.05,28.2,77.0
AWS_001,2024-01-12,14.65,121.05,29.4,81.5
AWS_001,2024-01-13,14.65,121.05,28.7,72.4
AWS_001,2024-01-14,14.65,121.05,27.9,69.8
AWS_001,2024-01-15,14.65,121.05,29.7,66.1
AWS_001,2024-01-16,14.65,121.05,28.2,82.4
AWS_001,2024-01-17,14.65,121.05,32.4,73.8
AWS_001,2024-01-18,14.65,121.05,30.4,79.9
AWS_001,2024-01-19,14.65,121.05,30.2,78.5
AWS_001,2024-01-20,14.65,121.05,30.2,72.3
AWS_001,2024-01-21,14.65,121.05,29.6,84.8
AWS_001,2024-01-22,14.65,121.05,29.9,70.6
AWS_001,2024-01-23,14.65,121.05,28.6,70.3
AWS_001,2024-01-24,14.65,121.05,30.8,79.5
AWS_001,2024-01-25,14.65,121.05,27.8,70.9
AWS_001,2024-01-26,14.65,121.05,30.8,72.2
AWS_001,2024-01-27,14.65,121.05,28.0,75.1
AWS_001,2024-01-28,14.65,121.05,32.1,76.9
AWS_001,2024-01-29,14.65,121.05,32.6,82.1
AWS_001,2024-01-30,14.65,121.05,29.6,75.2
AWS_001,2024-01-31,14.65,121.05,30.7,77.6
AWS_001,2024-02-01,14.65,121.05,30.1,83.1
AWS_001,2024-02-02,14.65,121.05,29.7,85.1
AWS_001,2024-02-03,14.65,121.05,30.9,72.3
AWS_001,2024-02-04,14.65,121.05,28.1,78.6
AWS_001,2024-02-05,14.65,121.05,29.7,77.3
AWS_001,2024-02-06,14.65,121.05,30.7,72.8
AWS_001,2024-02-07,14.65,121.05,29.3,74.2
AWS_001,2024-02-08,14.65,121.05,32.0,77.0
AWS_001,2024-02-09,14.65,121.05,32.3,76.5
AWS_001,2024-02-10,14.65,121.05,35.5,81.8
AWS_001,2024-02-11,14.65,121.05,31.9,78.5
AWS_001,2024-02-12,14.65,121.05,28.5,83.2
AWS_001,2024-02-13,14.65,121.05,31.8,74.5
AWS_001,2024-02-14,14.65,121.05,34.5,89.4
AWS_001,2024-02-15,14.65,121.05,31.6,86.0
AWS_001,2024-02-16,14.65,121.05,33.0,80.4
AWS_001,2024-02-17,14.65,121.05,31.3,80.6
AWS_001,2024-02-18,14.65,121.05,32.0,82.3
AWS_001,2024-02-19,14.65,121.05,33.7,95.4
AWS_001,2024-02-20,14.65,121.05,34.3,90.9
AWS_001,2024-02-21,14.65,121.05,30.4,85.4
AWS_001,2024-02-22,14.65,121.05,33.3,84.9
AWS_001,2024-02-23,14.65,121.05,34.4,79.8
AWS_001,2024-02-24,14.65,121.05,33.8,84.6
AWS_001,2024-02-25,14.65,121.05,29.9,81.1
AWS_001,2024-02-26,14.65,121.05,29.2,74.4
AWS_001,2024-02-27,14.65,121.05,32.8,92.3
AWS_001,2024-02-28,14.65,121.05,34.8,92.8
AWS_001,2024-02-29,14.65,121.05,30.4,85.3
AWS_001,2024-03-01,14.65,121.05,30.5,79.3
AWS_001,2024-03-02,14.65,121.05,34.0,89.2
AWS_001,2024-03-03,14.65,121.05,32.1,70.9
AWS_001,2024-03-04,14.65,121.05,32.6,90.7
AWS_001,2024-03-05,14.65,121.05,32.2,89.7
AWS_001,2024-03-06,14.65,121.05,31.9,88.4
AWS_001,2024-03-07,14.65,121.05,31.8,83.9
AWS_001,2024-03-08,14.65,121.05,33.1,83.3
AWS_001,2024-03-09,14.65,121.05,34.2,83.2
AWS_001,2024-03-10,14.65,121.05,32.4,83.9
AWS_001,2024-03-11,14.65,121.05,32.1,83.6
AWS_001,2024-03-12,14.65,121.05,33.2,87.4
AWS_001,2024-03-13,14.65,121.05,32.7,87.1
AWS_001,2024-03-14,14.65,121.05,33.0,80.2
AWS_001,2024-03-15,14.65,121.05,34.1,85.4
AWS_001,2024-03-16,14.65,121.05,31.1,76.1
AWS_001,2024-03-17,14.65,121.05,34.6,90.8
AWS_001,2024-03-18,14.65,121.05,33.7,83.4
AWS_001,2024-03-19,14.65,121.05,34.2,83.2
AWS_001,2024-03-20,14.65,121.05,32.0,94.8
AWS_001,2024-03-21,14.65,121.05,35.4,82.8
AWS_001,2024-03-22,14.65,121.05,31.2,84.0
AWS_001,2024-03-23,14.65,121.05,32.8,85.6
AWS_001,2024-03-24,14.65,121.05,31.8,87.8
AWS_001,2024-03-25,14.65,121.05,30.7,87.2
AWS_001,2024-03-26,14.65,121.05,34.0,88.4
AWS_001,2024-03-27,14.65,121.05,32.6,87.2
AWS_001,2024-03-28,14.65,121.05,33.8,89.8
AWS_001,2024-03-29,14.65,121.05,32.5,80.5
AWS_001,2024-03-30,14.65,121.05,34.2,85.7
AWS_001,2024-03-31,14.65,121.05,33.7,93.7
AWS_001,2024-04-01,14.65,121.05,32.6,77.9
AWS_001,2024-04-02,14.65,121.05,35.0,94.1
AWS_001,2024-04-03,14.65,121.05,34.2,84.4
AWS_001,2024-04-04,14.65,121.05,32.0,92.2
AWS_001,2024-04-05,14.65,121.05,32.6,86.2
AWS_001,2024-04-06,14.65,121.05,34.3,95.4
AWS_001,2024-04-07,14.65,121.05,33.2,86.5
AWS_001,2024-04-08,14.65,121.05,33.4,89.3
AWS_001,2024-04-09,14.65,121.05,32.4,86.6
AWS_001,2024-04-10,14.65,121.05,35.0,86.1
AWS_001,2024-04-11,14.65,121.05,32.5,84.7
AWS_001,2024-04-12,14.65,121.05,30.6,81.8
AWS_001,2024-04-13,14.65,121.05,33.9,79.7
AWS_001,2024-04-14,14.65,121.05,35.6,86.7
AWS_001,2024-04-15,14.65,121.05,36.0,81.7
AWS_001,2024-04-16,14.65,121.05,30.7,80.8
AWS_001,2024-04-17,14.65,121.05,34.6,88.4
AWS_001,2024-04-18,14.65,121.05,31.0,82.9
AWS_001,2024-04-19,14.65,121.05,30.9,84.3
AWS_001,2024-04-20,14.65,121.05,32.5,86.1
AWS_001,2024-04-21,14.65,121.05,32.5,78.6
AWS_001,2024-04-22,14.65,121.05,32.1,76.9
AWS_001,2024-04-23,14.65,121.05,33.9,86.3
AWS_001,2024-04-24,14.65,121.05,30.7,84.2
AWS_001,2024-04-25,14.65,121.05,32.0,81.9
